channel_i,channel_j,corr_hc,corr_mdd,diff_hc_mdd
0,74,-0.06220836027030527,-0.19812686002492327,0.135918499754618
0,75,0.1221174979046185,-0.20730800095496546,0.32942549885958394
0,76,-0.07325265071383164,-0.1196985747533228,0.04644592403949116
0,77,0.01950533553820308,-0.13217661731924957,0.15168195285745265
0,78,-0.015485897367608545,-0.04837143836192535,0.0328855409943168
0,79,0.11682775641259575,0.06521043310849235,0.0516173233041034
0,80,-0.009361857531446532,-0.1888692467337193,0.17950738920227277
0,81,-0.10049201215031013,-0.211609881035461,0.11111786888515086
0,82,-0.1641280111757159,-0.17344011175907484,0.009312100583358934
0,83,-0.04535469096921234,-0.22585192819598868,0.18049723722677635
0,84,0.06067294740591514,-0.06999591792120646,0.1306688653271216
0,85,0.031214894892077908,-0.016814446908580475,0.04802934180065838
0,86,0.18281911236690007,0.09859683518107355,0.08422227718582652
0,87,-0.03803704721662936,-0.1506832051937792,0.11264615797714984
0,88,-0.10406546428213491,-0.08230431324402089,-0.02176115103811402
0,89,-0.17558901876997812,-0.07495864222495756,-0.10063037654502056
0,90,-0.02993426104054665,-0.058493779004989845,0.028559517964443195
0,91,0.02557275108122867,-0.044510267742417044,0.07008301882364572
0,92,-0.03163450748942908,-0.01739699081705571,-0.014237516672373371
0,93,-0.03181137852330253,-0.017566690574717058,-0.01424468794858547
0,94,-0.07822916703318676,-0.030450160766807916,-0.04777900626637885
0,95,-0.07430841348618643,-0.09277218980662673,0.0184637763204403
0,96,-0.11821247733701058,-0.06688308233375966,-0.05132939500325093
0,97,-0.11214389020752073,-0.09585079984558122,-0.016293090361939516
0,98,-0.029419865865966194,-0.01402452374975626,-0.015395342116209935
0,99,-0.11941624694673984,0.05564987904064982,-0.17506612598738966
0,100,-0.0006517988055698317,0.028754953714817108,-0.02940675252038694
0,101,-0.04676430762785158,-0.0028064005089617396,-0.04395790711888984
0,102,-0.01955518675533743,0.019908495767919587,-0.03946368252325702
0,103,0.21502434933312267,0.02334023279686842,0.19168411653625425
0,104,0.061874813265036986,0.1335638840562808,-0.07168907079124381
0,105,0.12470490991405993,0.10798270358853473,0.016722206325525193
0,106,0.29468105085628776,0.17183385515324098,0.12284719570304678
0,107,0.18513646038405931,0.03132817715342949,0.15380828323062984
0,108,0.08970850199907703,0.12420401406825517,-0.03449551206917814
0,109,0.12333434811419339,0.12116367371576701,0.0021706743984263727
0,110,0.2542351026301313,0.16107499461331362,0.0931601080168177
0,111,0.13650706200632495,0.18612552594230794,-0.04961846393598299
0,112,0.5098341786253578,0.3913546362157481,0.11847954240960973
0,113,0.3767287518078812,0.26693599105293425,0.10979276075494693
0,114,0.17992965241787634,0.2187680523232424,-0.038838399905366056
0,115,0.23617852463302988,0.18852336889055873,0.047655155742471145
0,116,0.2905179179699547,0.0791431371336743,0.2113747808362804
0,117,0.2506104183667309,0.2293013147120442,0.021309103654686717
0,118,0.3950682575887315,0.45300637458609344,-0.057938116997361955
0,119,0.40570563204651106,0.5265555683672599,-0.12084993632074886
0,120,0.5489399511597208,0.5623353553899871,-0.013395404230266306
0,121,0.2784821368739777,0.3307607506785974,-0.05227861380461968
0,122,0.2726909621943862,0.1905072540530481,0.0821837081413381
0,123,0.3225981602393311,0.11004204037954964,0.21255611985978146
0,124,0.6952721404283247,0.60780653299348,0.08746560743484477
0,125,0.5064899976207337,0.5090146960577651,-0.002524698437031403
0,126,0.19671366433142476,0.2416079802356553,-0.04489431590423054
0,127,-0.0008398965261541116,0.012073596480905483,-0.012913493007059594
1,2,0.7476616596769208,0.6842242708057418,0.063437388871179
1,3,0.45609698023594636,0.5919713311214111,-0.13587435088546473
1,4,0.25434996064143633,0.27655266197962947,-0.02220270133819313
1,5,-0.047865339542075704,0.03678161749870946,-0.08464695704078516
1,6,-0.3428128547522783,-0.1112104428235201,-0.2316024119287582
1,7,0.4623664974526087,0.5441334259861416,-0.08176692853353285
1,8,0.5349757890243177,0.5498336291918101,-0.014857840167492364
1,9,0.6138059092520434,0.483481180166425,0.13032472908561837
1,10,0.2420994595761787,0.326419170874451,-0.08431971129827229
1,11,-0.19339226168821022,0.010387241180380992,-0.2037795028685912
1,12,-0.12423001881194838,-0.14444435787189525,0.020214339059946865
1,13,0.21489698345115318,0.17735699342381747,0.03753999002733571
1,14,0.31575136512028434,0.2651969011495154,0.05055446397076896
1,15,0.26814670553895287,0.43026696825552846,-0.1621202627165756
1,16,0.07851559278091802,0.14500213863982453,-0.06648654585890651
1,17,0.27315247125102327,0.2594739754575835,0.013678495793439771
1,18,-0.08151089876319546,0.13849247789850572,-0.22000337666170117
1,19,-0.20982039796839336,-0.033688066263576406,-0.17613233170481696
1,20,0.22887938313053882,0.2225329956288348,0.0063463875017040206
1,21,0.30181693144844507,0.23591296649857918,0.06590396494986589
1,22,0.2209784128695744,0.21160119643738853,0.009377216432185864
1,23,0.040234193774713274,-0.016239976056501654,0.05647416983121493
1,24,-0.14053389478971204,-0.13203610387695666,-0.008497790912755376
1,25,0.1528768135137017,-0.0019328836292216132,0.1548096971429233
1,26,0.018366174093299634,-0.016482447897160312,0.034848621990459946
1,27,-0.06278384748128239,-0.11763992293567123,0.054856075454388836
1,28,-0.23198575555592257,-0.21141821337910258,-0.020567542176819997
1,29,-0.2839427098937438,-0.2497533472299112,-0.03418936266383263
1,30,-0.35634627686401327,-0.2268337576895166,-0.12951251917449666
1,31,-0.1777479858274034,-0.2141970339285084,0.036449048101105
1,32,-0.047744714783272774,-0.15110073555553857,0.1033560207722658
1,33,-0.059932634358888,-0.1667119692728649,0.10677933491397691
1,34,-0.18156494275707927,-0.2412038368245545,0.059638894067475245
1,35,-0.23590844381990345,-0.3537216416271578,0.11781319780725436
1,36,-0.2611629263324243,-0.29613595525364284,0.03497302892121851
1,37,-0.1685516660688288,-0.1248745452282885,-0.04367712084054029
1,38,-0.10761201253514453,-0.2039933182779491,0.09638130574280455
1,39,-0.2638852344602239,-0.35066067949844254,0.08677544503821866
1,40,-0.277496138163634,-0.39231777827637965,0.11482164011274565
1,41,-0.26152709281241787,-0.4396902175038744,0.1781631246914565
1,42,-0.33690604376771816,-0.222763968922316,-0.11414207484540215
1,43,-0.2131825781161592,-0.09992449326190955,-0.11325808485424965
1,44,-0.30224316122474554,-0.18793063195709245,-0.11431252926765309
1,45,-0.1702406885913662,-0.36480405295043816,0.19456336435907196
1,46,-0.3251323225949751,-0.4906803903133455,0.16554806771837038
1,47,-0.14278540658780353,-0.03268253084212609,-0.11010287574567744
1,48,-0.2936230970127875,-0.2346154170132059,-0.05900767999958159
1,49,-0.18093168126015852,-0.2680955788242842,0.08716389756412568
1,50,-0.24736825786837305,-0.4049773922385845,0.15760913437021143
1,51,-0.3025903775952457,-0.5008957181141531,0.1983053405189074
1,52,-0.2924789163258405,-0.2546957363299291,-0.03778317999591141
1,53,-0.28963494637702647,-0.2853824259506378,-0.004252520426388684
1,54,-0.3315842782040526,-0.22120195421510225,-0.11038232398895037
1,55,-0.2220356429417934,-0.17665346259969059,-0.04538218034210281
1,56,-0.24321270041583556,-0.23473330567277664,-0.008479394743058921
1,57,-0.2261678868192653,-0.3115070130640843,0.08533912624481899
1,58,-0.21167049018622494,-0.4029637525001985,0.19129326231397356
1,59,-0.37831683389229187,-0.41457007126877815,0.03625323737648628
1,60,-0.37108193423121466,-0.22577652103041754,-0.14530541320079712
1,61,-0.35183534932826555,-0.28682034440642873,-0.06501500492183682
1,62,-0.16922938481372996,-0.16305182026116607,-0.00617756455256388
1,63,-0.17730203536226494,-0.30547601796643936,0.12817398260417442
1,64,-0.26555868415567674,-0.31603450570011327,0.05047582154443653
1,65,-0.24877224183330812,-0.4220981603888391,0.173325918555531
1,66,-0.3518529202896418,-0.2684615708371646,-0.08339134945247723
1,67,-0.3515366857780238,-0.2686839933362666,-0.08285269244175725
1,68,-0.21605398022002686,-0.32719218408892087,0.111138203868894
1,69,-0.07623318399964447,-0.3408061659588495,0.26457298195920503
1,70,-0.22281311799370088,-0.34300442189887853,0.12019130390517765
1,71,-0.3443336867770037,-0.3966844955974815,0.05235080882047777
1,72,-0.3246170625023196,-0.24185229608337402,-0.08276476641894556
1,73,-0.08523973319013044,-0.2845229390372208,0.19928320584709036
1,74,-0.1751480474170785,-0.3764933877987419,0.2013453403816634
1,75,-0.11981352916595493,-0.40362581347054144,0.2838122843045865
1,76,-0.4780054482624215,-0.3789206103411616,-0.09908483792125988
1,77,-0.43650396712587153,-0.24729973754853407,-0.18920422957733746
1,78,-0.364381718918713,-0.17594562430068827,-0.18843609461802474
1,79,-0.12803098322486745,-0.08274468807712414,-0.04528629514774331
1,80,-0.15577043886166483,-0.2380398531969712,0.08226941433530638
1,81,-0.111454487821474,-0.30158345067465947,0.19012896285318548
1,82,-0.20191248806128262,-0.24707064926364197,0.045158161202359354
1,83,-0.20903127894624637,-0.31334412343623624,0.10431284448998987
1,84,-0.22355899331301962,-0.33716524254246566,0.11360624922944604
1,85,-0.200098532293714,-0.1627160961225715,-0.03738243617114248
1,86,-0.09305438245646559,-0.03062976190662167,-0.06242462054984392
1,87,-0.12059843292588067,-0.23115951268684495,0.11056107976096428
1,88,-0.021325956448206836,-0.17656714502094087,0.15524118857273403
1,89,-0.07190581419345704,-0.2711956500856106,0.19928983589215354
1,90,-0.056915643137554525,-0.2175977975804364,0.16068215444288186
1,91,-0.01120039621645857,-0.13128845788138724,0.12008806166492866
1,92,0.07308782569000967,-0.02821749471843026,0.10130532040843993
1,93,0.07299959724453464,-0.027953080000719995,0.10095267724525464
1,94,-0.08225212311164459,-0.24719013427121425,0.16493801115956966
1,95,-0.07171257033940541,-0.13339319893265678,0.061680628593251366
1,96,-0.12079797734926291,-0.14528175563242302,0.024483778283160104
1,97,-0.03180147717166879,-0.0557235745474595,0.023922097375790707
1,98,-0.13803161759529364,-0.11491730157971732,-0.023114316015576328
1,99,-0.1364635305736228,0.012181610938412643,-0.14864514151203542
1,100,0.011437673066306383,0.00575834029841717,0.005679332767889213
1,101,0.21027913596350903,0.009193089165554056,0.20108604679795497
1,102,0.21741249312411406,0.023421149768811222,0.19399134335530285
1,103,0.22574963917172722,0.03326817440203345,0.19248146476969377
1,104,-0.06530840845266407,-0.007155415923729283,-0.058152992528934785
1,105,-0.08893368535125065,-0.04886039819067156,-0.04007328716057909
1,106,0.03490541128474103,0.05998213812539865,-0.02507672684065762
1,107,0.18489093584015392,0.12456840930970477,0.06032252653044916
1,108,0.2129426543436864,0.1826700489400103,0.0302726054036761
1,109,0.27078539886754116,0.16044681334715086,0.1103385855203903
1,110,0.2969220273997388,0.15357596280662408,0.1433460645931147
1,111,0.030193447927433344,0.050377432591197695,-0.02018398466376435
1,112,0.04091301346877094,0.104870315463177,-0.06395730199440607
1,113,0.27930375315062683,0.3799482424328631,-0.1006444892822363
1,114,0.30082737868146325,0.41189500256239464,-0.11106762388093139
1,115,0.48873211888796386,0.4272604850892007,0.06147163379876314
1,116,0.57558966538518,0.42882778579388287,0.1467618795912971
1,117,0.3396522551391913,0.3560838758241984,-0.016431620685007142
1,118,-0.012767632599102772,0.21048768247377503,-0.2232553150728778
1,119,0.12432988172432877,0.2859807642696934,-0.1616508825453646
1,120,0.3455225378787002,0.38052865000063035,-0.035006112121930166
1,121,0.5070553493515991,0.5822302542161177,-0.07517490486451861
1,122,0.6749651989158134,0.607891970263813,0.06707322865200038
1,123,0.6832271857016272,0.41120872799775915,0.27201845770386807
1,124,0.3655231855070767,0.2603763792575779,0.10514680624949879
1,125,0.08538186420821585,0.00021010932288360062,0.08517175488533225
1,126,-0.13001282649865056,-0.26871446460372966,0.1387016381050791
1,127,-0.28924121029762034,-0.18259733937096959,-0.10664387092665076
2,3,0.5147000439664704,0.6715076926499582,-0.15680764868348784
2,4,0.4896817011771998,0.44275905104097607,0.04692265013622371
2,5,0.0757308292765094,0.24477523533531173,-0.16904440605880233
2,6,-0.1667245652725399,0.023716400664756675,-0.19044096593729656
2,7,0.4644086971804564,0.5051562671390435,-0.04074756995858708
2,8,0.5626228435302589,0.6304913041596896,-0.06786846062943064
2,9,0.6992559356969348,0.6478416873878777,0.05141424830905705
2,10,0.464284511842176,0.5998078382708149,-0.13552332642863885
2,11,0.005631408156178502,0.1313652037003886,-0.1257337955442101
2,12,0.0445693434375502,0.03538068438251495,0.009188659055035249
2,13,0.4005158427093382,0.3300788458137862,0.070436996895552
2,14,0.43895065221561086,0.42794854686813993,0.011002105347470925
2,15,0.4031844456235054,0.4732382164045091,-0.07005377078100367
2,16,0.23200654698741077,0.2730316979989625,-0.041025151011551714
2,17,0.4316690497321083,0.5228087556174554,-0.09113970588534714
2,18,0.0995602988329751,0.3045385619319398,-0.2049782630989647
2,19,-0.07418983225973451,0.0782306634281316,-0.15242049568786611
2,20,0.22931528815188315,0.3963475447498954,-0.16703225659801227
2,21,0.4501438504041522,0.4453331641266766,0.0048106862774756065
2,22,0.2889803716219011,0.40176809456356577,-0.11278772294166467
2,23,0.23989203601754908,0.2766193992840664,-0.03672736326651735
2,24,-0.006268802879493743,0.06362756741386993,-0.06989637029336368
2,25,0.21585402045440144,0.13500639838588557,0.08084762206851587
2,26,0.040169617180559225,0.1341646504237549,-0.09399503324319566
2,27,-0.06049046435668871,0.11477339327835417,-0.17526385763504287
2,28,-0.1351035416677968,-0.10164756237269035,-0.033455979295106464
2,29,-0.1464689922029435,-0.2049412779495208,0.05847228574657731
2,30,-0.2513201113375002,-0.13600185766539571,-0.11531825367210449
2,31,-0.1605390405972386,-0.10618098648083492,-0.054358054116403695
2,32,-0.010698775598743545,-0.005892165653869856,-0.004806609944873689
2,33,-0.08399396674759609,-0.10226639348057721,0.01827242673298113
2,34,-0.17790247177078997,-0.21403477685628822,0.03613230508549825
2,35,-0.1814957080897803,-0.27309999110943145,0.09160428301965115
2,36,-0.15828980115053257,-0.24067935859173692,0.08238955744120435
2,37,-0.09030338764163866,-0.04120308463554909,-0.049100303006089564
2,38,-0.10251562617672953,-0.1024004845196983,-0.00011514165703123413
2,39,-0.32971315952070196,-0.32265799358666536,-0.0070551659340366
2,40,-0.3182407761946935,-0.3315308020902653,0.013290025895571822
2,41,-0.23019131951712427,-0.4277665620731117,0.19757524255598743
2,42,-0.22239103429788393,-0.07052609053390345,-0.15186494376398046
2,43,-0.16143487322835579,-0.14019727213800262,-0.021237601090353164
2,44,-0.28114912826358923,-0.1912945285729221,-0.08985459969066714
2,45,-0.2590493306095488,-0.34863465525052845,0.08958532464097962
2,46,-0.32044880346357874,-0.4744943693207871,0.15404556585720836
2,47,-0.16131895218570408,0.0724445567731941,-0.2337635089588982
2,48,-0.2272735956803069,-0.057837472298159644,-0.16943612338214725
2,49,-0.26646745842074515,-0.4516194842672514,0.18515202584650625
2,50,-0.23954972755306245,-0.5102895044776062,0.27073977692454376
2,51,-0.30726490156376524,-0.4135206990544362,0.10625579749067099
2,52,-0.1974566268059345,-0.28520850726447006,0.08775188045853555
2,53,-0.1418911769601477,-0.10605466916847296,-0.03583650779167473
2,54,-0.14640986362061603,-0.13579576565007703,-0.010614097970539
2,55,-0.16128495735465637,-0.18142615121410896,0.020141193859452594
2,56,-0.25042543880830836,-0.4475614881286955,0.19713604932038714
2,57,-0.41412755723456424,-0.42658198383597473,0.012454426601410495
2,58,-0.16108400649069166,-0.49227672252371907,0.3311927160330274
2,59,-0.3704868880186388,-0.42482274245779733,0.054335854439158504
2,60,-0.3231091761629813,-0.21224554530960618,-0.11086363085337511
2,61,-0.35831067294900854,-0.291233974660734,-0.06707669828827456
2,62,-0.2148852336360295,-0.3876319898683091,0.1727467562322796
2,63,-0.3185141736948482,-0.37606078218386324,0.05754660848901505
2,64,-0.2842978342812666,-0.41791027323274443,0.13361243895147784
2,65,-0.3144340447314752,-0.41027285263399293,0.09583880790251775
2,66,-0.3155815380211093,-0.3384746565507439,0.022893118529634604
2,67,-0.31505253858898075,-0.33829713730014194,0.02324459871116119
2,68,-0.3898346360973697,-0.3622442639838947,-0.02759037211347498
2,69,-0.22069671901506394,-0.4220258927537066,0.20132917373864267
2,70,-0.27204747547614244,-0.39963930696542826,0.12759183148928582
2,71,-0.4059857678274391,-0.335276086519162,-0.0707096813082771
2,72,-0.42686220105618655,-0.3056599682760275,-0.12120223278015907
2,73,-0.2119268969411777,-0.36281090255829,0.15088400561711232
2,74,-0.1871468523513821,-0.43044348942384086,0.24329663707245877
2,75,-0.12230609243417172,-0.449341379985943,0.32703528755177125
2,76,-0.4407462842331944,-0.40523705048655256,-0.03550923374664183
2,77,-0.38987036854914675,-0.23986880347463016,-0.1500015650745166
2,78,-0.3542883408977743,-0.09223830705972125,-0.26205003383805303
2,79,-0.08560846143127436,-0.10524345681879142,0.019634995387517062
2,80,-0.19873770580023564,-0.3392498310026701,0.14051212520243445
2,81,-0.251746346140619,-0.4558221266922091,0.2040757805515901
2,82,-0.26832867379338515,-0.37031368399946274,0.10198501020607759
2,83,-0.20763982644081708,-0.345543380957587,0.13790355451676994
2,84,-0.28734587980728354,-0.3341448099478816,0.04679893014059805
2,85,-0.17355178302662605,-0.23571064196184485,0.0621588589352188
2,86,-0.04740314004011729,-0.05390850662575069,0.006505366585633401
2,87,-0.15118822580051455,-0.30005109808497676,0.1488628722844622
2,88,-0.135246362111829,-0.26405397211958426,0.12880761000775526
2,89,-0.20661858552429654,-0.3632962785773224,0.15667769305302584
2,90,-0.18184211361304278,-0.3244873417876001,0.1426452281745573
2,91,-0.09871263797579344,-0.12262707335453908,0.023914435378745644
2,92,-0.023686109914698467,-0.15101109409931776,0.1273249841846193
2,93,-0.023719940975271993,-0.1511410956324826,0.1274211546572106
2,94,-0.20695447205288345,-0.25256522426651673,0.04561075221363328
2,95,-0.20409441963771455,-0.1838991535535225,-0.02019526608419206
2,96,-0.21419063940926258,-0.18492384919907934,-0.029266790210183247
2,97,-0.09944798231284674,-0.09774966501242947,-0.0016983173004172653
2,98,-0.25127833901311747,-0.19704340264750816,-0.054234936365609304
2,99,-0.23677785577187616,-0.06311001738377087,-0.1736678383881053
2,100,-0.04596892631620121,-0.07345534615672757,0.027486419840526355
2,101,0.027785375539135623,-0.0391641334941847,0.06694950903332032
2,102,0.12211306540649246,0.03415987354600206,0.08795319186049039
2,103,0.17419936858498875,0.11815907102748734,0.05604029755750141
2,104,0.029225889621701067,0.12007050637575323,-0.09084461675405216
2,105,0.03365695511075671,0.07532427690669818,-0.04166732179594147
2,106,0.012586144388164633,-0.09915286027758703,0.11173900466575167
2,107,0.07200028227484537,0.1108535262397169,-0.03885324396487154
2,108,0.18862030629021537,0.13827124812496436,0.05034905816525101
2,109,0.22237408991663943,0.190300349317832,0.03207374059880744
2,110,0.34866851815584293,0.20901090694412092,0.13965761121172202
2,111,0.08731483224399535,0.18201206357879207,-0.09469723133479672
2,112,0.0509150865170417,0.058324116920829894,-0.007409030403788194
2,113,0.25797494733879844,0.23677541701893978,0.02119953031985866
2,114,0.2059227310409217,0.3215096504596449,-0.1155869194187232
2,115,0.3363968485770781,0.36697627713205555,-0.030579428554977472
2,116,0.5581739743201134,0.36353205397660204,0.19464192034351135
2,117,0.3138292340340744,0.36958032748369085,-0.05575109344961643
2,118,-0.03718949511496166,0.06159590638663529,-0.09878540150159695
2,119,0.07016533678671634,0.12182410858722469,-0.051658771800508346
2,120,0.2549921635864428,0.31771020554422885,-0.06271804195778607
2,121,0.3392748282356646,0.4605180880630997,-0.12124325982743506
2,122,0.5150508382269628,0.5878134257757256,-0.07276258754876275
2,123,0.6201982284871231,0.581796562241363,0.038401666245760135
2,124,0.2464426649248246,0.15508212722858317,0.09136053769624145
2,125,0.028201727298326255,-0.014703834157349105,0.04290556145567536
2,126,-0.12550910037736354,-0.2076451395830883,0.08213603920572476
2,127,-0.14402776890362087,-0.16204135475549772,0.018013585851876845
3,4,0.36489513578490984,0.6425163681269165,-0.27762123234200664
3,5,0.21363470117168099,0.3664490945015218,-0.15281439332984081
3,6,0.02827435756643449,0.2718307994770352,-0.24355644191060072
3,7,0.3583007999607963,0.3339395590543031,0.024361240906493165
3,8,0.46983919800784163,0.5032067302004644,-0.03336753219262273
3,9,0.4909242572098512,0.5299917852458601,-0.03906752803600888
3,10,0.43471516923016645,0.6601825595278058,-0.22546739029763935
3,11,0.2190040245592445,0.32666285070303647,-0.10765882614379196
3,12,0.10556822164334075,0.14031854039641797,-0.03475031875307723
3,13,0.32428872906436246,0.2485792752580319,0.07570945380633057
3,14,0.4213874115092264,0.36710552484905473,0.05428188666017164
3,15,0.5467745599506684,0.525491795632666,0.021282764318002356
3,16,0.25951511170772573,0.12750306035506417,0.13201205135266156
3,17,0.39705002141688556,0.46278052735371666,-0.06573050593683111
3,18,0.3155697175735702,0.4634161172143391,-0.1478463996407689
3,19,0.29755443478868,0.2891614135741169,0.00839302121456309
3,20,0.35759198145129045,0.2552086877280383,0.10238329372325217
3,21,0.23767776723578565,0.234779962438892,0.002897804796893666
3,22,0.3993818259672585,0.2736338904304671,0.12574793553679142
3,23,0.2809728915685633,0.2537236194580526,0.027249272110510703
3,24,0.0033998455430312977,-0.09135172261182097,0.09475156815485226
3,25,0.09031115259415513,0.0186590720204603,0.07165208057369483
3,26,0.21310929482518357,0.10940158422876074,0.10370771059642282
3,27,0.04540292279141346,0.13476559789895712,-0.08936267510754366
3,28,0.07933417754234671,0.10372339093042848,-0.024389213388081768
3,29,-0.11242344150566395,-0.0011213685005660352,-0.11130207300509792
3,30,-0.06539301447076844,0.019418215376746845,-0.08481122984751528
3,31,-0.12427264083464803,-0.20717921093695332,0.08290657010230529
3,32,0.05522872509044255,0.02975476635597475,0.025473958734467797
3,33,-0.03646749146858268,-0.09909210086189141,0.06262460939330873
3,34,-0.04809045047140593,-0.01947425695688587,-0.028616193514520057
3,35,-0.1325932957576783,-0.06447064183701222,-0.06812265392066609
3,36,-0.18302379710566988,-0.13875531448277875,-0.044268482622891125
3,37,-0.20781294563243868,-0.1473666907534015,-0.06044625487903718
3,38,-0.06784247776395803,-0.12071734524181137,0.05287486747785333
3,39,-0.21061111547394668,-0.2451164514877804,0.03450533601383374
3,40,-0.1854598969851237,-0.18372207390138637,-0.001737823083737322
3,41,-0.1854417232538691,-0.32247676034258055,0.13703503708871145
3,42,-0.09008284629645794,-0.2326922054245617,0.14260935912810377
3,43,-0.1868645659732792,-0.22989786571195062,0.04303329973867143
3,44,-0.107176035829541,-0.1608456914153292,0.053669655585788206
3,45,-0.348421195445472,-0.1854839983722396,-0.1629371970732324
3,46,-0.18276830494376298,-0.36940983255211896,0.18664152760835598
3,47,-0.17278257875996827,-0.0984762911066026,-0.07430628765336568
3,48,-0.15891411692808752,-0.19400436316654024,0.03509024623845272
3,49,-0.19544661392574741,-0.34083873898770345,0.14539212506195603
3,50,-0.2892815827831308,-0.431220062654835,0.14193847987170416
3,51,-0.3758793353951249,-0.40505796779615366,0.029178632401028748
3,52,-0.20283451801560531,-0.20545530477352858,0.0026207867579232658
